ID,spec,P0,P0C0,P0C0N,P0C1,P0C1N,P0C2,P0C2N,P0C3,P0C3N,P0C4,P0C4N,P0C5,P0C5N,P0C6,P0C6N,P0C7,P0C7N,P0C8,P0C8N,P0C9,P0C9N,P0C10,P0C10N,P0C11,P0C11N,P1,P1C0,P1C0N,P1C1,P1C1N,P1C2,P1C2N,P1C3,P1C3N,P1C4,P1C4N,P1C5,P1C5N,P1C6,P1C6N,P1C7,P1C7N,P1C8,P1C8N,P1C9,P1C9N,P1C10,P1C10N,P1C11,P1C11N,P2,P2C0,P2C0N,P2C1,P2C1N,P2C2,P2C2N,P2C3,P2C3N,P2C4,P2C4N,P2C5,P2C5N,P2C6,P2C6N,P2C7,P2C7N,P2C8,P2C8N,P2C9,P2C9N,P2C10,P2C10N,P2C11,P2C11N,P3,P3C0,P3C0N,P3C1,P3C1N,P3C2,P3C2N,P3C3,P3C3N,P3C4,P3C4N,P3C5,P3C5N,P3C6,P3C6N,P3C7,P3C7N,P3C8,P3C8N,P3C9,P3C9N,P3C10,P3C10N,P3C11,P3C11N,P4,P4C0,P4C0N,P4C1,P4C1N,P4C2,P4C2N,P4C3,P4C3N,P4C4,P4C4N,P4C5,P4C5N,P4C6,P4C6N,P4C7,P4C7N,P4C8,P4C8N,P4C9,P4C9N,P4C10,P4C10N,P4C11,P4C11N,P5,P5C0,P5C0N,P5C1,P5C1N,P5C2,P5C2N,P5C3,P5C3N,P5C4,P5C4N,P5C5,P5C5N,P5C6,P5C6N,P5C7,P5C7N,P5C8,P5C8N,P5C9,P5C9N,P5C10,P5C10N,P5C11,P5C11N,P6,P6C0,P6C0N,P6C1,P6C1N,P6C2,P6C2N,P6C3,P6C3N,P6C4,P6C4N,P6C5,P6C5N,P6C6,P6C6N,P6C7,P6C7N,P6C8,P6C8N,P6C9,P6C9N,P6C10,P6C10N,P6C11,P6C11N
1171,INGI,2,13.0,0.9166666666666666,28.0,0.7666666666666666,29.0,0.75,30.0,0.5333333333333333,175.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,233.0,0.8333333333333334,110.0,0.6666666666666666,101.0,0.5833333333333334,31.0,0.7666666666666666,32.0,0.6,15.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,78.0,0.6333333333333333,79.0,0.5666666666666668,14.0,0.75,105.0,0.8166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,90.0,0.65,2.0,0.75,91.0,0.6166666666666667,71.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.5666666666666668,18.0,0.6833333333333332,104.0,0.7666666666666666,183.0,0.7000000000000001,76.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,43.0,0.65,3.0,0.7166666666666667,19.0,0.7999999999999999,50.0,0.7166666666666667,4.0,0.6833333333333332,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
651,INGO,1,60.0,0.6333333333333333,18.0,0.6833333333333332,68.0,0.7999999999999999,76.0,0.6666666666666666,20.0,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32.0,0.5,136.0,0.5499999999999999,167.0,0.7333333333333334,137.0,0.6,138.0,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,77.0,0.9166666666666666,8.0,0.6166666666666667,85.0,0.5499999999999999,10.0,0.6,37.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,103.0,0.5499999999999999,129.0,0.5499999999999999,131.0,0.48333333333333334,132.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,26.0,0.7999999999999999,7.0,0.7666666666666666,11.0,0.75,36.0,0.6333333333333333,21.0,0.6833333333333332,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,105.0,0.6,9.0,0.5166666666666666,130.0,0.6333333333333333,131.0,0.75,142.0,0.7666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,104.0,0.75,33.0,0.5833333333333334,49.0,0.3666666666666667,57.0,0.6833333333333332,67.0,0.7666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
518,INGI,1,66.0,0.6833333333333332,110.0,0.5833333333333334,101.0,0.5,31.0,0.5499999999999999,32.0,0.7333333333333334,15.0,0.5666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56.0,0.9500000000000001,78.0,0.75,79.0,0.7000000000000001,43.0,0.75,14.0,0.5499999999999999,105.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,234.0,0.6,237.0,0.7000000000000001,90.0,0.6166666666666667,2.0,0.6,91.0,0.5,71.0,0.5499999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,1.0,0.8833333333333333,18.0,0.6666666666666666,104.0,0.85,19.0,0.8166666666666668,76.0,0.7999999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.8333333333333334,183.0,0.7999999999999999,58.0,0.85,50.0,0.8666666666666667,4.0,0.7333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,68.0,0.75,55.0,0.7333333333333334,89.0,0.85,253.0,0.8666666666666667,103.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,151.0,0.9166666666666666,45.0,0.6166666666666667,46.0,0.9333333333333332,33.0,0.5833333333333334,40.0,0.7999999999999999,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2005,INGO,6,28.0,0.5166666666666666,29.0,0.39999999999999997,30.0,0.31666666666666665,175.0,0.8166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,29.0,0.5666666666666668,30.0,0.5,31.0,0.5666666666666668,15.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
568,INGO,1,65.0,0.5666666666666668,3.0,0.5499999999999999,68.0,0.6833333333333332,7.0,0.6166666666666667,47.0,0.6333333333333333,10.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,71.0,0.5,6.0,0.21666666666666665,153.0,0.6666666666666666,129.0,0.5,130.0,0.25,131.0,0.7666666666666666,132.0,0.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,215.0,0.7000000000000001,11.0,0.6,130.0,0.6,36.0,0.7999999999999999,57.0,0.6166666666666667,37.0,0.39999999999999997,21.0,0.5166666666666666,0.0,0.0,0,0,0,0,0,0,0,0,4,156.0,0.4166666666666667,159.0,0.5,34.0,0.6,132.0,0.3833333333333333,142.0,0.6166666666666667,133.0,0.75,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,17.0,0.9666666666666667,254.0,0.7333333333333334,37.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
451,INGC,1,120.0,0.7833333333333333,78.0,0.6666666666666666,79.0,0.5166666666666666,43.0,0.65,14.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,198.0,0.9,2.0,0.5,91.0,0.6333333333333333,104.0,0.5166666666666666,71.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,236.0,0.6833333333333332,170.0,0.6333333333333333,90.0,0.4666666666666666,19.0,0.75,4.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,192.0,0.5833333333333334,162.0,0.7333333333333334,90.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,113.0,0.6166666666666667,102.0,0.31666666666666665,3.0,0.5,4.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,259.0,0.21666666666666665,1.0,0.5,18.0,0.5666666666666668,183.0,0.7166666666666667,68.0,0.4666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,55.0,0.65,253.0,0.5333333333333333,103.0,0.65,76.0,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1995,INGO,6,28.0,0.6666666666666666,29.0,0.8166666666666668,30.0,0.7166666666666667,175.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,110.0,0.7999999999999999,101.0,0.5666666666666668,31.0,0.5666666666666668,32.0,0.5666666666666668,15.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
398,INGE,1,95.0,0.5,71.0,0.5833333333333334,7.0,0.65,8.0,0.4666666666666666,4.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,166.0,0.7333333333333334,59.0,0.5333333333333333,139.0,0.5,103.0,0.5,9.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,218.0,0.5,24.0,0.5333333333333333,25.0,0.43333333333333335,219.0,0.6333333333333333,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,249.0,0.6833333333333332,157.0,0.5666666666666668,158.0,0.5,141.0,0.5166666666666666,33.0,0.4666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,255.0,0.45,70.0,0.65,25.0,0.5,150.0,0.85,33.0,0.6,47.0,0.8333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,17.0,0.9166666666666666,34.0,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,34.0,0.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
336,INGI,1,60.0,0.7999999999999999,1.0,0.5166666666666666,30.0,0.6,3.0,0.20000000000000004,26.0,0.6333333333333333,103.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14.0,0.48333333333333334,2.0,0.7166666666666667,3.0,0.7333333333333334,7.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,32.0,0.9666666666666667,14.0,0.7000000000000001,89.0,0.4166666666666667,45.0,0.11666666666666665,6.0,0.6833333333333332,152.0,0.6166666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,59.0,0.5166666666666666,55.0,0.5166666666666666,89.0,0.5333333333333333,33.0,0.5499999999999999,93.0,0.6833333333333332,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,18.0,0.5,44.0,0.6833333333333332,40.0,0.5666666666666668,53.0,0.7666666666666666,4.0,0.39999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,68.0,0.5,58.0,0.7999999999999999,46.0,0.5333333333333333,34.0,0.5666666666666668,41.0,0.8666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,151.0,0.7833333333333333,45.0,0.5333333333333333,10.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
433,INGC,1,5.0,0.7666666666666666,30.0,0.5666666666666668,110.0,0.5333333333333333,31.0,0.8666666666666667,32.0,0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,128.0,0.9,56.0,0.85,28.0,0.5,105.0,0.65,119.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,235.0,0.9,60.0,0.85,101.0,0.5333333333333333,15.0,0.48333333333333334,16.0,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,78.0,0.5833333333333334,79.0,0.4166666666666667,14.0,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,79.0,0.5666666666666668,90.0,0.5,91.0,0.39999999999999997,71.0,0.5,183.0,0.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,43.0,0.7999999999999999,2.0,0.5333333333333333,91.0,0.5,104.0,0.5833333333333334,253.0,0.2833333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,170.0,0.7666666666666666,102.0,0.6833333333333332,3.0,0.5499999999999999,4.0,0.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
364,INGE,1,65.0,0.6833333333333332,28.0,0.5666666666666668,30.0,0.6166666666666667,110.0,0.6166666666666667,31.0,0.5499999999999999,32.0,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83.0,0.8166666666666668,56.0,0.9,101.0,0.5,43.0,0.6,15.0,0.6166666666666667,105.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,233.0,0.7000000000000001,60.0,0.5833333333333334,78.0,0.5833333333333334,79.0,0.3666666666666667,14.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,79.0,0.5,2.0,0.5666666666666668,71.0,0.6833333333333332,103.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,90.0,0.5333333333333333,104.0,0.43333333333333335,183.0,0.85,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,1.0,0.5499999999999999,91.0,0.3833333333333333,18.0,0.5166666666666666,104.0,0.7333333333333334,253.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,94.0,0.5333333333333333,95.0,0.5,59.0,0.5,91.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
136,INGC,1,5.0,0.6833333333333332,78.0,0.6333333333333333,79.0,0.45,14.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,0.7333333333333334,32.0,0.5833333333333334,2.0,0.3666666666666667,91.0,0.5,71.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,236.0,0.8166666666666668,14.0,0.5666666666666668,90.0,0.5499999999999999,183.0,0.5499999999999999,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,102.0,0.75,127.0,0.4166666666666667,1.0,0.6,105.0,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,170.0,0.5499999999999999,94.0,0.5,70.0,0.6666666666666666,3.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,192.0,0.6833333333333332,104.0,0.5499999999999999,3.0,0.6666666666666666,19.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,264.0,0.9166666666666666,265.0,0.7833333333333333,113.0,0.65,88.0,0.5333333333333333,69.0,0.6166666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1567,INGE,4,28.0,0.7000000000000001,29.0,0.8333333333333334,30.0,0.5,175.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,110.0,0.7333333333333334,101.0,0.5,31.0,0.7999999999999999,32.0,0.7833333333333333,15.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,78.0,0.65,79.0,0.5666666666666668,14.0,0.5499999999999999,105.0,0.6833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,43.0,0.7666666666666666,90.0,0.7166666666666667,2.0,0.75,91.0,0.7333333333333334,71.0,0.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
17170244,INGE,1,23.0,0.5833333333333334,24.0,0.5833333333333334,70.0,0.65,25.0,0.7333333333333334,33.0,0.65,47.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,155.0,0.7666666666666666,150.0,0.7833333333333333,104.0,0.5833333333333334,6.0,0.5666666666666668,9.0,0.6333333333333333,34.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,17.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1887,INGE,6,28.0,0.5666666666666668,29.0,0.7166666666666667,30.0,0.5,175.0,0.8166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,110.0,0.6166666666666667,101.0,0.5333333333333333,31.0,0.7833333333333333,32.0,0.5333333333333333,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2119,INGC,7,110.0,0.13333333333333333,101.0,0.06666666666666665,31.0,0.16666666666666666,32.0,0.3666666666666667,15.0,0.21666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20114492,INGI,1,59.0,0.7333333333333334,63.0,0.7000000000000001,64.0,0.75,44.0,0.7333333333333334,46.0,0.8166666666666668,41.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,163.0,0.7666666666666666,45.0,0.6833333333333332,6.0,0.6833333333333332,7.0,0.7333333333333334,152.0,0.75,34.0,0.6833333333333332,47.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,19.0,0.7666666666666666,53.0,0.7000000000000001,17.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
267,INGE,1,59.0,0.7166666666666667,106.0,0.5833333333333334,2.0,0.5166666666666666,4.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,165.0,0.7166666666666667,187.0,0.5499999999999999,141.0,0.5499999999999999,71.0,0.5499999999999999,3.0,0.7333333333333334,6.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,218.0,0.6166666666666667,69.0,0.6,18.0,0.5666666666666668,7.0,0.7666666666666666,8.0,0.5833333333333334,231.0,0.5166666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,249.0,0.7333333333333334,157.0,0.6833333333333332,158.0,0.5166666666666666,139.0,0.35000000000000003,33.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,255.0,0.5833333333333334,25.0,0.7000000000000001,150.0,0.8666666666666667,33.0,0.5666666666666668,9.0,0.7166666666666667,47.0,0.9166666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,139.0,0.7166666666666667,34.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,34.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
217,INGE,1,99.0,0.5,68.0,0.6,19.0,0.6666666666666666,55.0,0.65,103.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56.0,0.8166666666666668,77.0,0.5,18.0,0.6,104.0,0.6833333333333332,89.0,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,60.0,0.5333333333333333,39.0,0.4666666666666666,82.0,0.75,58.0,0.6166666666666667,45.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,102.0,0.8166666666666668,54.0,0.6333333333333333,8.0,0.6166666666666667,10.0,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,94.0,0.6,95.0,0.5,59.0,0.4166666666666667,69.0,0.6666666666666666,33.0,0.05000000000000001,9.0,0.5333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,127.0,0.6,166.0,0.5166666666666666,158.0,0.6833333333333332,262.0,0.5833333333333334,219.0,0.8666666666666667,7.0,0.7333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,59.0,0.65,106.0,0.4666666666666666,6.0,0.7666666666666666,33.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
